side,b,kv,truth,model,ape,stratum
new,4,781,7.646637037396431,6.877613290271256,0.10057019096946915,B
old,4,781,7.646637037396431,7.292320664419094,0.04633623529461736,B
new,4,785,7.643671706318855,6.878098305605818,0.10015780767771004,B
old,4,785,7.643671706318855,7.292254380445229,0.045974937095102794,B
new,4,789,7.64097273349762,6.878583320940379,0.09977648646944724,B
old,4,789,7.64097273349762,7.292188096471364,0.04564662762074815,B
new,4,793,7.64097273349762,6.8790683362749405,0.09971301086869877,B
old,4,793,7.64097273349762,7.2921218124974985,0.045655302429071266,B
new,4,797,7.643671706318855,6.879553351609502,0.09996744811497771,B
old,4,797,7.643671706318855,7.292055528523633,0.04600095233087374,B
new,4,801,7.640644907951355,6.8800383669440635,0.09954742697383497,B
old,4,801,7.640644907951355,7.291989244549768,0.04563170617165484,B
new,4,805,7.639098912477493,6.880523382278625,0.09930170284349009,B
old,4,805,7.639098912477493,7.291922960575903,0.04544723872268794,B
new,4,809,7.639098912477493,6.881008397613186,0.09923821167259175,B
old,4,809,7.639098912477493,7.291856676602038,0.045455915658884814,B
new,4,813,7.639098912477493,6.881493412947748,0.0991747205016934,B
old,4,813,7.639098912477493,7.291790392628172,0.0454645925950817,B
new,4,817,7.639098912477493,6.881978428282309,0.09911122933079505,B
old,4,817,7.639098912477493,7.291724108654307,0.04547326953127857,B
new,4,821,7.639098912477493,6.882463443616871,0.09904773815989672,B
old,4,821,7.639098912477493,7.291657824680442,0.04548194646747545,B
new,4,825,7.637137547135353,6.882948458951432,0.09875284863329624,B
old,4,825,7.637137547135353,7.291591540706577,0.045245486845839074,B
new,4,829,7.637137547135353,6.883433474285994,0.09868934115663132,B
old,4,829,7.637137547135353,7.291525256732712,0.0452541660104418,B
new,4,833,7.639098912477493,6.883918489620555,0.09885726464720168,B
old,4,833,7.639098912477493,7.291458972758846,0.045507977276066085,B
new,4,837,7.639098912477493,6.884403504955117,0.09879377347630333,B
old,4,837,7.639098912477493,7.291392688784981,0.04551665421226297,B
new,4,841,7.639098912477493,6.884888520289678,0.098730282305405,B
old,4,841,7.639098912477493,7.291326404811116,0.045525331148459844,B
new,4,845,7.637137547135353,6.88537353562424,0.09843531124997165,B
old,4,845,7.637137547135353,7.291260120837251,0.04528888266885268,B
new,4,849,7.637137547135353,6.885858550958801,0.09837180377330673,B
old,4,849,7.637137547135353,7.2911938368633855,0.0452975618334554,B
new,4,853,7.637137547135353,6.8863435662933625,0.09830829629664181,B
old,4,853,7.637137547135353,7.29112755288952,0.04530624099805812,B
